@relation winequality-white-3-9_vs_5
@attribute FixedAcidity real [3.8, 14.2]
@attribute VolatileAcidity real [0.08, 1.1]
@attribute CitricAcid real [0.0, 1.66]
@attribute ResidualSugar real [0.6, 65.8]
@attribute Chlorides real [0.009, 0.346]
@attribute FreeSulfurDioxide real [2.0, 289.0]
@attribute TotalSulfurDioxide real [9.0, 440.0]
@attribute Density real [0.98711, 1.03898]
@attribute PH real [2.72, 3.82]
@attribute Sulphates real [0.22, 1.08]
@attribute Alcohol real [8.0, 14.2]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
6.9, 0.615, 0.42, 12.0, 0.067, 24.0, 131.0, 0.99727, 3.19, 0.34, 9.3, negative
6.9, 0.615, 0.42, 12.0, 0.067, 24.0, 131.0, 0.99727, 3.19, 0.34, 9.3, negative
5.9, 0.17, 0.28, 0.7, 0.027, 5.0, 28.0, 0.98985, 3.13, 0.32, 10.6, negative
6.6, 0.34, 0.18, 6.4, 0.082, 47.0, 240.0, 0.9971, 3.42, 0.48, 9.2, negative
5.6, 0.12, 0.26, 4.3, 0.038, 18.0, 97.0, 0.99477, 3.36, 0.46, 9.2, negative
6.7, 0.2, 0.37, 1.65, 0.025, 42.0, 103.0, 0.99022, 3.11, 0.45, 11.4, negative
6.4, 0.24, 0.25, 20.2, 0.083, 35.0, 157.0, 0.99976, 3.17, 0.5, 9.1, negative
6.9, 0.4, 0.42, 6.2, 0.066, 41.0, 176.0, 0.99552, 3.12, 0.54, 9.4, negative
6.9, 0.4, 0.43, 6.2, 0.065, 42.0, 178.0, 0.99552, 3.11, 0.53, 9.4, negative
6.6, 0.25, 0.51, 8.0, 0.047, 61.0, 189.0, 0.99604, 3.22, 0.49, 9.2, negative
6.6, 0.25, 0.51, 8.0, 0.047, 61.0, 189.0, 0.99604, 3.22, 0.49, 9.2, negative
6.8, 0.26, 0.44, 8.2, 0.046, 52.0, 183.0, 0.99584, 3.2, 0.51, 9.4, negative
7.5, 0.18, 0.72, 9.6, 0.039, 53.0, 151.0, 0.99802, 3.03, 0.46, 8.9, negative
7.4, 0.3, 0.32, 1.7, 0.03, 23.0, 128.0, 0.9929, 3.17, 0.66, 10.9, negative
6.7, 0.325, 0.82, 1.2, 0.152, 49.0, 120.0, 0.99312, 2.99, 0.38, 9.2, negative
7.1, 0.26, 0.32, 16.2, 0.044, 31.0, 170.0, 0.99644, 3.17, 0.37, 11.2, negative
6.6, 0.22, 0.34, 11.6, 0.05, 59.0, 140.0, 0.99526, 3.22, 0.4, 10.8, negative
8.0, 0.22, 0.31, 5.6, 0.049, 24.0, 97.0, 0.993, 3.1, 0.42, 10.9, negative
5.8, 0.2, 0.34, 1.0, 0.035, 40.0, 86.0, 0.98993, 3.5, 0.42, 11.7, negative
7.3, 0.23, 0.34, 9.3, 0.052, 19.0, 86.0, 0.99574, 3.04, 0.56, 10.0, negative
6.4, 0.22, 0.31, 13.9, 0.04, 57.0, 135.0, 0.99672, 3.21, 0.38, 10.7, negative
7.0, 0.24, 0.3, 6.7, 0.039, 37.0, 125.0, 0.99436, 3.2, 0.39, 9.9, negative
6.6, 0.41, 0.31, 1.6, 0.042, 18.0, 101.0, 0.99195, 3.13, 0.41, 10.5, negative
6.7, 0.42, 0.46, 9.7, 0.054, 67.0, 234.0, 0.99848, 3.23, 0.5, 9.0, negative
8.6, 0.18, 0.28, 0.8, 0.032, 25.0, 78.0, 0.99104, 2.99, 0.38, 11.1, negative
7.6, 0.31, 0.26, 1.7, 0.073, 40.0, 157.0, 0.9938, 3.1, 0.46, 9.8, negative
7.7, 0.18, 0.3, 1.2, 0.046, 49.0, 199.0, 0.99413, 3.03, 0.38, 9.3, negative
7.7, 0.25, 0.3, 7.8, 0.038, 67.0, 196.0, 0.99555, 3.1, 0.5, 10.1, negative
5.3, 0.21, 0.29, 0.7, 0.028, 11.0, 66.0, 0.99215, 3.3, 0.4, 9.8, negative
7.7, 0.25, 0.3, 7.8, 0.038, 67.0, 196.0, 0.99555, 3.1, 0.5, 10.1, negative
6.8, 0.26, 0.46, 8.3, 0.037, 49.0, 173.0, 0.99601, 3.17, 0.47, 9.3, negative
6.0, 0.28, 0.25, 1.8, 0.042, 8.0, 108.0, 0.9929, 3.08, 0.55, 9.0, negative
7.2, 0.2, 0.22, 1.6, 0.044, 17.0, 101.0, 0.99471, 3.37, 0.53, 10.0, negative
6.0, 0.28, 0.25, 1.8, 0.042, 8.0, 108.0, 0.9929, 3.08, 0.55, 9.0, negative
7.2, 0.2, 0.22, 1.6, 0.044, 17.0, 101.0, 0.99471, 3.37, 0.53, 10.0, negative
5.8, 0.19, 0.24, 1.3, 0.044, 38.0, 128.0, 0.99362, 3.77, 0.6, 10.6, negative
7.3, 0.26, 0.24, 1.7, 0.05, 10.0, 112.0, 0.99286, 3.11, 0.43, 9.9, negative
6.7, 0.14, 0.46, 1.6, 0.036, 15.0, 92.0, 0.99264, 3.37, 0.49, 10.9, negative
7.5, 0.33, 0.38, 8.7, 0.126, 49.0, 199.0, 0.99711, 2.98, 0.57, 9.4, negative
7.6, 0.17, 0.36, 4.5, 0.042, 26.0, 102.0, 0.99427, 3.09, 0.47, 9.5, negative
6.9, 0.28, 0.41, 1.4, 0.016, 6.0, 55.0, 0.98876, 3.16, 0.4, 13.4, negative
6.2, 0.25, 0.54, 7.0, 0.046, 58.0, 176.0, 0.99454, 3.19, 0.7, 10.4, negative
6.2, 0.25, 0.54, 7.0, 0.046, 58.0, 176.0, 0.99454, 3.19, 0.7, 10.4, negative
7.4, 0.21, 0.8, 12.3, 0.038, 77.0, 183.0, 0.99778, 2.95, 0.48, 9.0, negative
6.6, 0.25, 0.33, 8.5, 0.042, 29.0, 141.0, 0.99546, 3.28, 0.6, 10.4, negative
6.2, 0.25, 0.38, 7.9, 0.045, 54.0, 208.0, 0.99572, 3.17, 0.46, 9.1, negative
7.1, 0.28, 0.35, 3.5, 0.028, 35.0, 91.0, 0.99022, 2.96, 0.33, 12.1, negative
6.2, 0.25, 0.54, 7.0, 0.046, 58.0, 176.0, 0.99454, 3.19, 0.7, 10.4, negative
6.1, 0.2, 0.34, 9.5, 0.041, 38.0, 201.0, 0.995, 3.14, 0.44, 10.1, positive
6.6, 0.78, 0.5, 1.5, 0.045, 30.0, 133.0, 0.99104, 3.25, 0.48, 11.7, negative
7.4, 0.23, 0.38, 8.6, 0.052, 41.0, 150.0, 0.99534, 3.06, 0.46, 10.3, negative
5.6, 0.19, 0.27, 0.9, 0.04, 52.0, 103.0, 0.99026, 3.5, 0.39, 11.2, negative
5.5, 0.19, 0.27, 0.9, 0.04, 52.0, 103.0, 0.99026, 3.5, 0.39, 11.2, negative
6.1, 0.17, 0.42, 15.1, 0.033, 28.0, 124.0, 0.99684, 2.87, 0.47, 9.5, negative
6.6, 0.19, 0.33, 1.8, 0.035, 42.0, 148.0, 0.99196, 3.15, 0.36, 10.2, negative
5.5, 0.12, 0.33, 1.0, 0.038, 23.0, 131.0, 0.99164, 3.25, 0.45, 9.8, negative
9.0, 0.38, 0.53, 2.1, 0.102, 19.0, 76.0, 0.99001, 2.93, 0.57, 12.9, negative
6.7, 0.31, 0.32, 14.5, 0.038, 6.0, 79.0, 0.99412, 3.14, 0.34, 12.5, negative
7.6, 0.27, 0.29, 2.5, 0.059, 37.0, 115.0, 0.99328, 3.09, 0.37, 9.8, negative
7.6, 0.27, 0.29, 2.5, 0.059, 37.0, 115.0, 0.99328, 3.09, 0.37, 9.8, negative
7.1, 0.38, 0.4, 2.2, 0.042, 54.0, 201.0, 0.99177, 3.03, 0.5, 11.4, negative
6.6, 0.38, 0.36, 9.2, 0.061, 42.0, 214.0, 0.9976, 3.31, 0.56, 9.4, negative
6.6, 0.28, 0.42, 8.2, 0.044, 60.0, 196.0, 0.99562, 3.14, 0.48, 9.4, negative
7.8, 0.25, 0.37, 1.0, 0.043, 10.0, 80.0, 0.99128, 3.08, 0.38, 11.4, negative
6.6, 0.28, 0.41, 7.0, 0.046, 59.0, 194.0, 0.99558, 3.14, 0.48, 9.4, negative
6.6, 0.28, 0.42, 8.2, 0.044, 60.0, 196.0, 0.99562, 3.14, 0.48, 9.4, negative
6.5, 0.25, 0.5, 7.6, 0.047, 54.0, 184.0, 0.99572, 3.17, 0.45, 9.2, negative
5.9, 0.19, 0.21, 1.7, 0.045, 57.0, 135.0, 0.99341, 3.32, 0.44, 9.5, negative
7.6, 0.36, 0.49, 11.3, 0.046, 87.0, 221.0, 0.9984, 3.01, 0.43, 9.2, negative
6.5, 0.25, 0.45, 7.8, 0.048, 52.0, 188.0, 0.99576, 3.2, 0.53, 9.1, negative
8.8, 0.19, 0.3, 5.0, 0.028, 34.0, 120.0, 0.99242, 2.94, 0.47, 11.2, negative
6.1, 0.33, 0.32, 7.8, 0.052, 52.0, 183.0, 0.99657, 3.39, 0.65, 9.5, negative
7.8, 0.29, 0.29, 3.15, 0.044, 41.0, 117.0, 0.99153, 3.24, 0.35, 11.5, negative
6.7, 0.4, 0.22, 8.8, 0.052, 24.0, 113.0, 0.99576, 3.22, 0.45, 9.4, negative
6.8, 0.17, 0.32, 1.4, 0.04, 35.0, 106.0, 0.99026, 3.16, 0.66, 12.0, negative
7.1, 0.25, 0.28, 1.2, 0.04, 31.0, 111.0, 0.99174, 3.18, 0.53, 11.1, negative
8.0, 0.24, 0.48, 6.8, 0.047, 13.0, 134.0, 0.99616, 3.23, 0.7, 10.0, negative
5.8, 0.54, 0.0, 1.4, 0.033, 40.0, 107.0, 0.98918, 3.26, 0.35, 12.4, negative
6.6, 0.24, 0.27, 10.3, 0.047, 54.0, 219.0, 0.99742, 3.04, 0.45, 8.8, negative
5.8, 0.22, 0.3, 1.1, 0.047, 36.0, 131.0, 0.992, 3.26, 0.45, 10.4, negative
6.7, 0.29, 0.45, 14.3, 0.054, 30.0, 181.0, 0.99869, 3.14, 0.57, 9.1, negative
7.2, 0.31, 0.35, 7.2, 0.046, 45.0, 178.0, 0.9955, 3.14, 0.53, 9.7, negative
6.4, 0.28, 0.44, 7.1, 0.048, 49.0, 179.0, 0.99528, 3.15, 0.48, 9.2, negative
6.2, 0.27, 0.47, 1.2, 0.146, 28.0, 105.0, 0.99224, 3.23, 0.51, 10.1, negative
7.0, 0.48, 0.12, 4.5, 0.05, 23.0, 86.0, 0.99398, 2.86, 0.35, 9.0, negative
7.0, 0.48, 0.12, 4.5, 0.05, 23.0, 86.0, 0.99398, 2.86, 0.35, 9.0, negative
7.4, 0.28, 0.36, 14.6, 0.048, 35.0, 161.0, 0.9968, 3.14, 0.56, 10.6, negative
7.5, 0.3, 0.21, 6.55, 0.026, 33.0, 143.0, 0.99244, 2.92, 0.35, 11.1, negative
6.4, 0.28, 0.36, 1.3, 0.053, 28.0, 186.0, 0.99211, 3.31, 0.45, 10.8, negative
6.7, 0.35, 0.48, 8.8, 0.056, 35.0, 167.0, 0.99628, 3.04, 0.47, 9.4, negative
6.4, 0.38, 0.24, 7.2, 0.047, 41.0, 151.0, 0.99604, 3.11, 0.6, 9.2, negative
7.7, 0.32, 0.61, 11.8, 0.041, 66.0, 188.0, 0.99794, 3.0, 0.54, 9.3, negative
7.3, 0.31, 0.25, 6.65, 0.032, 30.0, 138.0, 0.99244, 2.9, 0.37, 11.1, negative
6.5, 0.27, 0.26, 11.0, 0.03, 2.0, 82.0, 0.99402, 3.07, 0.36, 11.2, negative
6.6, 0.34, 0.2, 1.0, 0.053, 26.0, 112.0, 0.99336, 3.32, 0.55, 9.1, negative
7.2, 0.23, 0.25, 18.8, 0.085, 19.0, 111.0, 1.00044, 3.1, 0.51, 8.7, negative
7.6, 0.3, 0.37, 1.6, 0.087, 27.0, 177.0, 0.99438, 3.09, 0.5, 9.8, negative
7.0, 0.3, 0.27, 1.5, 0.076, 24.0, 145.0, 0.99344, 3.1, 0.52, 10.1, negative
6.7, 0.31, 0.09, 1.4, 0.039, 53.0, 141.0, 0.99206, 3.12, 0.44, 10.1, negative
4.7, 0.67, 0.09, 1.0, 0.02, 5.0, 9.0, 0.98722, 3.3, 0.34, 13.6, negative
6.3, 0.2, 0.18, 10.6, 0.045, 57.0, 159.0, 0.99666, 3.09, 0.54, 9.2, negative
6.6, 0.26, 0.22, 18.15, 0.05, 23.0, 139.0, 0.99904, 3.06, 0.5, 9.2, negative
7.5, 0.28, 0.41, 1.3, 0.044, 11.0, 126.0, 0.99293, 3.28, 0.45, 10.3, negative
7.5, 0.28, 0.41, 1.3, 0.044, 11.0, 126.0, 0.99293, 3.28, 0.45, 10.3, negative
6.0, 0.21, 0.29, 13.1, 0.042, 28.0, 125.0, 0.99936, 3.39, 0.45, 8.6, negative
7.1, 0.21, 0.72, 1.6, 0.167, 65.0, 120.0, 0.99324, 2.97, 0.51, 9.2, negative
7.4, 0.27, 0.28, 1.8, 0.04, 45.0, 121.0, 0.99043, 3.02, 0.4, 11.9, negative
6.6, 0.27, 0.33, 1.4, 0.042, 24.0, 183.0, 0.99215, 3.29, 0.46, 10.7, negative
7.4, 0.2, 0.35, 6.1, 0.025, 10.0, 40.0, 0.99244, 2.79, 0.52, 10.9, negative
6.7, 0.39, 0.24, 2.7, 0.017, 22.0, 80.0, 0.99084, 3.03, 0.37, 11.5, negative
6.9, 0.4, 0.17, 12.9, 0.033, 59.0, 186.0, 0.99754, 3.08, 0.49, 9.4, negative
6.9, 0.4, 0.17, 12.9, 0.033, 59.0, 186.0, 0.99754, 3.08, 0.49, 9.4, negative
6.9, 0.33, 0.31, 7.7, 0.04, 29.0, 135.0, 0.99226, 3.11, 0.57, 12.3, negative
6.4, 0.27, 0.45, 8.3, 0.05, 52.0, 196.0, 0.9955, 3.18, 0.48, 9.5, negative
7.4, 0.29, 0.48, 12.8, 0.037, 61.5, 182.0, 0.99808, 3.02, 0.34, 8.8, negative
6.4, 0.34, 0.44, 8.2, 0.043, 54.0, 201.0, 0.99551, 3.18, 0.48, 9.5, negative
6.6, 0.27, 0.52, 8.1, 0.044, 53.0, 202.0, 0.99548, 3.18, 0.48, 9.5, negative
6.4, 0.27, 0.45, 8.3, 0.05, 52.0, 196.0, 0.9955, 3.18, 0.48, 9.5, negative
5.5, 0.24, 0.45, 1.7, 0.046, 22.0, 113.0, 0.99224, 3.22, 0.48, 10.0, negative
7.0, 0.3, 0.28, 2.2, 0.042, 21.0, 177.0, 0.99166, 3.2, 0.57, 11.4, negative
7.9, 0.21, 0.39, 2.0, 0.057, 21.0, 138.0, 0.99176, 3.05, 0.52, 10.9, negative
7.2, 0.28, 0.38, 2.0, 0.052, 23.0, 156.0, 0.9912, 3.13, 0.52, 11.1, negative
7.9, 0.21, 0.39, 2.0, 0.057, 21.0, 138.0, 0.99176, 3.05, 0.52, 10.9, negative
7.0, 0.3, 0.28, 2.2, 0.042, 21.0, 177.0, 0.99166, 3.2, 0.57, 11.4, negative
6.8, 0.41, 0.3, 8.8, 0.045, 28.0, 131.0, 0.9953, 3.12, 0.59, 9.9, negative
6.3, 0.3, 0.2, 3.7, 0.039, 34.0, 132.0, 0.99158, 3.0, 0.38, 10.7, negative
6.7, 0.26, 0.49, 8.1, 0.052, 48.0, 197.0, 0.99558, 3.19, 0.48, 9.5, negative
5.1, 0.23, 0.18, 1.0, 0.053, 13.0, 99.0, 0.98956, 3.22, 0.39, 11.5, negative
6.8, 0.31, 0.19, 3.5, 0.086, 30.0, 130.0, 0.993, 2.83, 0.44, 9.6, negative
6.2, 0.31, 0.23, 3.3, 0.052, 34.0, 113.0, 0.99429, 3.16, 0.48, 8.4, negative
6.4, 0.32, 0.23, 16.2, 0.055, 36.0, 176.0, 0.9986, 3.26, 0.54, 9.1, negative
8.2, 0.31, 0.43, 7.0, 0.047, 18.0, 87.0, 0.99628, 3.23, 0.64, 10.6, negative
7.3, 0.25, 0.26, 7.2, 0.048, 52.0, 207.0, 0.99587, 3.12, 0.37, 9.2, negative
7.3, 0.25, 0.26, 7.2, 0.048, 52.0, 207.0, 0.99587, 3.12, 0.37, 9.2, negative
7.1, 0.2, 0.37, 1.5, 0.049, 28.0, 129.0, 0.99226, 3.15, 0.52, 10.8, negative
8.6, 0.31, 0.3, 0.9, 0.045, 16.0, 109.0, 0.99249, 2.95, 0.39, 10.1, negative
8.6, 0.22, 0.33, 1.2, 0.031, 38.0, 95.0, 0.99239, 2.83, 0.31, 10.3, negative
6.5, 0.22, 0.31, 3.9, 0.046, 17.0, 106.0, 0.99098, 3.15, 0.31, 11.5, negative
6.6, 0.32, 0.47, 15.6, 0.063, 27.0, 173.0, 0.99872, 3.18, 0.56, 9.0, negative
6.6, 0.32, 0.47, 15.6, 0.063, 27.0, 173.0, 0.99872, 3.18, 0.56, 9.0, negative
7.0, 0.46, 0.2, 16.7, 0.046, 50.0, 184.0, 0.99898, 3.08, 0.56, 9.4, negative
6.9, 0.4, 0.37, 8.9, 0.053, 36.0, 148.0, 0.996, 3.16, 0.5, 9.3, negative
4.9, 0.345, 0.34, 1.0, 0.068, 32.0, 143.0, 0.99138, 3.24, 0.4, 10.1, negative
5.7, 0.14, 0.3, 5.4, 0.045, 26.0, 105.0, 0.99469, 3.32, 0.45, 9.3, negative
6.9, 0.4, 0.37, 8.9, 0.053, 36.0, 148.0, 0.996, 3.16, 0.5, 9.3, negative
5.4, 0.24, 0.18, 2.3, 0.05, 22.0, 145.0, 0.99207, 3.24, 0.46, 10.3, negative
7.7, 0.31, 0.36, 4.3, 0.026, 15.0, 87.0, 0.99152, 3.11, 0.48, 12.0, negative
6.4, 0.25, 0.57, 1.0, 0.062, 21.0, 122.0, 0.99238, 3.0, 0.4, 9.5, negative
6.2, 0.32, 0.12, 4.8, 0.054, 6.0, 97.0, 0.99424, 3.16, 0.5, 9.3, negative
7.2, 0.4, 0.24, 8.5, 0.055, 45.0, 151.0, 0.99626, 3.2, 0.52, 9.2, negative
7.0, 0.23, 0.42, 1.1, 0.062, 35.0, 100.0, 0.99318, 3.04, 0.4, 9.2, negative
7.2, 0.4, 0.24, 8.5, 0.055, 45.0, 151.0, 0.99626, 3.2, 0.52, 9.2, negative
6.4, 0.26, 0.26, 1.1, 0.052, 22.0, 176.0, 0.99304, 3.09, 0.54, 9.3, negative
6.8, 0.27, 0.22, 17.8, 0.034, 16.0, 116.0, 0.9989, 3.07, 0.53, 9.2, negative
7.3, 0.33, 0.22, 1.4, 0.041, 40.0, 177.0, 0.99287, 3.14, 0.48, 9.9, negative
7.3, 0.34, 0.22, 1.4, 0.044, 43.0, 176.0, 0.99286, 3.14, 0.46, 9.9, negative
6.4, 0.29, 0.57, 1.0, 0.06, 15.0, 120.0, 0.9924, 3.06, 0.41, 9.5, negative
6.3, 0.24, 0.29, 1.6, 0.052, 48.0, 185.0, 0.9934, 3.21, 0.5, 9.4, negative
6.2, 0.24, 0.22, 7.9, 0.053, 45.0, 149.0, 0.99545, 3.23, 0.52, 9.3, negative
6.5, 0.43, 0.18, 13.15, 0.032, 25.0, 131.0, 0.99565, 3.23, 0.51, 10.7, negative
6.1, 0.17, 0.21, 1.9, 0.09, 44.0, 130.0, 0.99255, 3.07, 0.41, 9.7, negative
8.0, 0.25, 0.35, 1.1, 0.054, 13.0, 136.0, 0.99366, 3.08, 0.55, 9.5, negative
6.9, 0.37, 0.23, 9.5, 0.057, 54.0, 166.0, 0.99568, 3.23, 0.42, 10.0, negative
7.6, 0.4, 0.27, 1.2, 0.053, 23.0, 193.0, 0.99164, 3.22, 0.38, 11.6, negative
7.4, 0.28, 0.5, 12.1, 0.049, 48.0, 122.0, 0.9973, 3.01, 0.44, 9.0, negative
6.3, 0.18, 0.22, 5.6, 0.047, 45.0, 147.0, 0.99383, 3.09, 0.54, 10.0, negative
6.7, 0.31, 0.34, 6.8, 0.059, 51.0, 215.0, 0.99538, 3.33, 0.56, 10.3, negative
6.6, 0.33, 0.32, 15.6, 0.054, 62.0, 227.0, 0.99734, 3.25, 0.56, 10.4, negative
7.4, 0.31, 0.26, 8.6, 0.048, 47.0, 206.0, 0.9964, 3.26, 0.36, 9.1, negative
7.4, 0.31, 0.26, 8.6, 0.048, 47.0, 206.0, 0.9964, 3.26, 0.36, 9.1, negative
5.9, 0.26, 0.24, 2.4, 0.046, 27.0, 132.0, 0.99234, 3.63, 0.73, 11.3, negative
7.6, 0.48, 0.31, 9.4, 0.046, 6.0, 194.0, 0.99714, 3.07, 0.61, 9.4, negative
6.2, 0.32, 0.5, 6.5, 0.048, 61.0, 186.0, 0.9948, 3.19, 0.45, 9.6, negative
6.1, 0.3, 0.47, 1.4, 0.049, 50.0, 187.0, 0.9927, 3.19, 0.45, 9.5, negative
6.3, 0.34, 0.52, 6.3, 0.047, 63.0, 186.0, 0.99481, 3.18, 0.44, 9.6, negative
7.2, 0.26, 0.38, 1.5, 0.061, 12.0, 120.0, 0.99192, 3.18, 0.46, 10.4, negative
6.6, 0.22, 0.37, 1.6, 0.04, 31.0, 101.0, 0.99009, 3.15, 0.66, 12.0, negative
7.6, 0.27, 0.32, 1.2, 0.043, 23.0, 72.0, 0.99236, 3.06, 0.68, 10.5, negative
6.2, 0.3, 0.32, 1.3, 0.054, 27.0, 183.0, 0.99266, 3.3, 0.43, 10.1, negative
7.0, 0.44, 0.24, 12.1, 0.056, 68.0, 210.0, 0.99718, 3.05, 0.5, 9.5, negative
7.5, 0.23, 0.3, 1.2, 0.03, 27.0, 80.0, 0.99192, 3.05, 0.68, 10.5, negative
7.6, 0.36, 0.48, 13.5, 0.038, 44.0, 116.0, 0.9982, 3.04, 0.48, 9.2, negative
7.5, 0.29, 0.24, 9.9, 0.058, 25.0, 115.0, 0.99567, 3.15, 0.46, 10.9, negative
6.0, 0.33, 0.26, 5.1, 0.051, 16.0, 119.0, 0.99416, 3.15, 0.41, 9.2, negative
7.1, 0.46, 0.23, 13.7, 0.045, 44.0, 192.0, 0.9981, 3.11, 0.53, 9.4, negative
7.2, 0.22, 0.35, 5.5, 0.054, 37.0, 183.0, 0.99474, 3.08, 0.5, 10.3, negative
7.6, 0.28, 0.17, 1.6, 0.046, 28.0, 117.0, 0.99288, 3.08, 0.43, 10.0, negative
7.2, 0.21, 0.36, 15.7, 0.045, 68.0, 183.0, 0.99922, 3.25, 0.76, 9.4, negative
7.4, 0.22, 0.28, 9.0, 0.046, 22.0, 121.0, 0.99468, 3.1, 0.55, 10.8, negative
7.2, 0.21, 0.36, 15.7, 0.045, 68.0, 183.0, 0.99922, 3.25, 0.76, 9.4, negative
6.4, 0.29, 0.3, 6.5, 0.209, 62.0, 156.0, 0.99478, 3.1, 0.4, 9.4, negative
7.1, 0.23, 0.28, 1.9, 0.046, 33.0, 103.0, 0.98997, 3.12, 0.31, 12.0, negative
7.2, 0.585, 0.2, 10.4, 0.086, 17.0, 94.0, 0.99681, 3.13, 0.4, 9.4, negative
6.4, 0.24, 0.26, 8.2, 0.054, 47.0, 182.0, 0.99538, 3.12, 0.5, 9.5, negative
6.4, 0.42, 0.19, 9.3, 0.043, 28.0, 145.0, 0.99433, 3.23, 0.53, 10.98, negative
7.4, 0.38, 0.34, 8.3, 0.052, 44.0, 168.0, 0.99627, 3.11, 0.52, 9.2, negative
7.3, 0.28, 0.35, 1.6, 0.054, 31.0, 148.0, 0.99178, 3.18, 0.47, 10.7, negative
6.5, 0.23, 0.2, 7.5, 0.05, 44.0, 179.0, 0.99504, 3.18, 0.48, 9.53333333333333, negative
7.3, 0.28, 0.35, 1.6, 0.054, 31.0, 148.0, 0.99178, 3.18, 0.47, 10.7, negative
7.1, 0.31, 0.25, 11.2, 0.048, 32.0, 136.0, 0.99663, 3.14, 0.4, 9.5, negative
6.1, 0.34, 0.21, 5.0, 0.042, 17.0, 133.0, 0.99373, 3.02, 0.53, 9.4, negative
6.4, 0.26, 0.21, 8.2, 0.05, 51.0, 182.0, 0.99542, 3.23, 0.48, 9.5, negative
6.2, 0.25, 0.44, 15.8, 0.057, 39.0, 167.0, 0.99804, 3.14, 0.51, 9.2, negative
7.3, 0.22, 0.37, 15.5, 0.048, 70.0, 203.0, 0.99899, 3.25, 0.77, 9.4, negative
6.2, 0.25, 0.44, 15.8, 0.057, 39.0, 167.0, 0.99804, 3.14, 0.51, 9.2, negative
6.6, 0.24, 0.22, 12.3, 0.051, 35.0, 146.0, 0.99676, 3.1, 0.67, 9.4, negative
7.4, 0.27, 0.26, 11.8, 0.053, 55.0, 173.0, 0.99699, 3.11, 0.6, 9.8, negative
7.4, 0.27, 0.26, 11.8, 0.053, 55.0, 173.0, 0.99699, 3.11, 0.6, 9.8, negative
6.6, 0.24, 0.22, 12.3, 0.051, 35.0, 146.0, 0.99676, 3.1, 0.67, 9.4, negative
7.4, 0.27, 0.26, 11.8, 0.053, 55.0, 173.0, 0.99699, 3.11, 0.6, 9.8, negative
5.9, 0.29, 0.16, 7.9, 0.044, 48.0, 197.0, 0.99512, 3.21, 0.36, 9.4, negative
5.7, 0.29, 0.16, 7.9, 0.044, 48.0, 197.0, 0.99512, 3.21, 0.36, 9.4, negative
5.7, 0.24, 0.47, 6.3, 0.069, 35.0, 182.0, 0.99391, 3.11, 0.46, 9.73333333333333, negative
6.3, 0.305, 0.22, 16.0, 0.061, 26.0, 141.0, 0.99824, 3.08, 0.5, 9.1, negative
5.7, 0.24, 0.47, 6.3, 0.069, 35.0, 182.0, 0.99391, 3.11, 0.46, 9.75, negative
6.7, 0.34, 0.31, 16.4, 0.051, 20.0, 146.0, 0.99834, 3.06, 0.54, 9.1, negative
6.0, 0.28, 0.29, 19.3, 0.051, 36.0, 174.0, 0.99911, 3.14, 0.5, 9.0, negative
6.0, 0.28, 0.29, 19.3, 0.051, 36.0, 174.0, 0.99911, 3.14, 0.5, 9.0, negative
5.9, 0.22, 0.18, 6.4, 0.041, 28.0, 120.0, 0.99403, 3.27, 0.5, 9.9, negative
6.6, 0.26, 0.56, 15.4, 0.053, 32.0, 141.0, 0.9981, 3.11, 0.49, 9.3, negative
7.1, 0.36, 0.2, 1.6, 0.271, 24.0, 140.0, 0.99356, 3.11, 0.63, 9.8, negative
6.4, 0.32, 0.26, 7.9, 0.05, 53.0, 180.0, 0.99514, 3.14, 0.5, 9.6, negative
6.4, 0.32, 0.26, 7.9, 0.05, 53.0, 180.0, 0.99514, 3.14, 0.5, 9.6, negative
5.8, 0.555, 0.26, 4.5, 0.053, 17.0, 126.0, 0.9943, 3.24, 0.46, 9.1, negative
6.3, 0.29, 0.3, 8.1, 0.212, 60.0, 150.0, 0.9958, 3.1, 0.4, 9.3, negative
6.8, 0.2, 0.25, 6.2, 0.052, 22.0, 106.0, 0.9935, 3.09, 0.54, 10.8, negative
6.5, 0.32, 0.23, 8.5, 0.051, 20.0, 138.0, 0.9943, 3.03, 0.42, 10.7, negative
6.4, 0.28, 0.23, 6.0, 0.051, 50.0, 162.0, 0.994, 3.15, 0.52, 10.2, negative
6.7, 0.23, 0.17, 1.3, 0.061, 14.0, 100.0, 0.9925, 3.07, 0.55, 9.5, negative
6.1, 0.4, 0.18, 9.0, 0.051, 28.5, 259.0, 0.9964, 3.19, 0.5, 8.8, negative
5.8, 0.31, 0.31, 7.5, 0.052, 55.0, 230.0, 0.9949, 3.19, 0.46, 9.8, negative
6.7, 0.18, 0.25, 14.3, 0.048, 79.0, 149.0, 0.9975, 3.12, 0.37, 9.7, negative
6.1, 0.25, 0.18, 10.5, 0.049, 41.0, 124.0, 0.9963, 3.14, 0.35, 10.5, negative
8.3, 0.18, 0.37, 1.2, 0.049, 6.0, 94.0, 0.9937, 3.18, 0.52, 10.1, negative
